Entry Number,Broker Reference,Customer Name,Customer Code,Entry Filed Date,Release Date,Summary Date,Port of Entry,Port of Lading,Mode of Transport,Carrier,Bill of Lading,Container Number,Country of Origin Code,Country of Origin,MID,Invoice Tariff Line,Invoice Tariff - HTS Code,Invoice Tariff - Description,Invoice Line - Units,Invoice Line - UOM,Invoice Tariff - Entered Value,Invoice Tariff - Duty Rate (%),Invoice Tariff - Duty,Section 301 Code,Section 301 Duty,IEEPA Code,IEEPA Duty,MPF,HMF,"Total Duty, Taxes, Fees & Penalties",On Hold,Hold Reason,Pay Type,Entry Type
59561823121,BQNK26032695870,Meridian Home Furnishings,MHF,2024-10-04,2024-10-07,2024-10-16,5301 (Houston),BDCGP (Chittagong),Ocean,CMA CGM,MSKU5490514,VUPO5532632,BD,Bangladesh,BDIRZ95413,3,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",1882,M2,100031.68,4.4,4401.39,,0.0,,0.0,346.51,125.04,4872.94,No,,Daily,01 - Consumption
59561823131,BQLP96280194542,Summit Athletic Gear,SAG,2024-12-22,2024-12-22,2025-01-02,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,MSC,MSKU2504028,QLDA6958063,VN,Vietnam,VNPHV58927,1,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",3353,PRS,120999.99,20.0,24200.0,,0.0,,0.0,419.14,151.25,24770.39,No,,Daily,01 - Consumption
59561823131,BQLP96280194542,Summit Athletic Gear,SAG,2024-12-22,2024-12-22,2025-01-02,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,MSC,MSKU2504028,QLDA6958063,VN,Vietnam,VNPHV58927,2,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",2737,PRS,8661.54,20.0,1732.31,,0.0,,0.0,31.67,10.83,1774.81,No,,Daily,01 - Consumption
59561823131,BQLP96280194542,Summit Athletic Gear,SAG,2024-12-22,2024-12-22,2025-01-02,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,MSC,MSKU2504028,QLDA6958063,VN,Vietnam,VNPHV58927,3,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",18,PRS,148092.65,20.0,29618.53,,0.0,,0.0,512.99,185.12,30316.64,No,,Daily,01 - Consumption
59561823158,BQRS87907561729,Pacific Coast Apparel,PCA,2024-12-14,2024-12-17,2024-12-26,1701 (Charleston),CNSHA (Shanghai),Ocean,CMA CGM,MSKU2402392,TILI1352521,CN,China,CNUUD41937,1,6204.62.4011,"Women's trousers, cotton",3501,DOZ,114233.15,16.6,18962.7,9903.88.15,8567.49,,0.0,395.7,142.79,28068.68,No,,Statement,06 - FTZ
59561823158,BQRS87907561729,Pacific Coast Apparel,PCA,2024-12-14,2024-12-17,2024-12-26,1701 (Charleston),CNSHA (Shanghai),Ocean,CMA CGM,MSKU2402392,TILI1352521,CN,China,CNUUD41937,2,6110.20.2079,"Cotton pullovers, knitted",3083,DOZ,142640.54,16.5,23535.69,9903.88.15,10698.04,,0.0,494.11,178.3,34906.14,No,,Statement,01 - Consumption
59561823197,BQMJ78508762553,Meridian Home Furnishings,MHF,2024-12-14,2024-12-15,2024-12-26,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU8010543,DFYU7338960,ID,Indonesia,IDCWM16616,1,9401.71.0011,Upholstered metal-frame seating,3264,NMB,90783.15,0.0,0.0,,0.0,,0.0,314.47,113.48,427.95,No,,Daily,01 - Consumption
59561823197,BQMJ78508762553,Meridian Home Furnishings,MHF,2024-12-14,2024-12-15,2024-12-26,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU8010543,DFYU7338960,ID,Indonesia,IDCWM16616,2,9405.42.8200,"Luminaires and lighting, LED",4730,NMB,9261.29,3.9,361.19,,0.0,,0.0,32.08,11.58,404.85,No,,Daily,06 - FTZ
59561823197,BQMJ78508762553,Meridian Home Furnishings,MHF,2024-12-14,2024-12-15,2024-12-26,2809 (Long Beach),IDTPP (Tanjung Priok),Ocean,ONE,MSKU8010543,DFYU7338960,ID,Indonesia,IDCWM16616,3,6304.93.0000,"Furnishing articles, of synthetic fibers",4997,KGM,64895.89,9.3,6035.32,,0.0,,0.0,224.8,81.12,6341.24,No,,Daily,06 - FTZ
59561823201,BQRS92768937895,Pacific Coast Apparel,PCA,2025-03-06,2025-03-09,2025-03-21,1701 (Charleston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU3495094,DWNA9222311,CN,China,CNOIM83817,1,6104.63.2006,"Women's trousers, synthetic, knitted",1264,DOZ,38766.8,28.2,10932.24,9903.88.15,2907.51,9903.01.25,7753.36,134.29,48.46,21775.86,No,,Daily,06 - FTZ
59561823201,BQRS92768937895,Pacific Coast Apparel,PCA,2025-03-06,2025-03-09,2025-03-21,1701 (Charleston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU3495094,DWNA9222311,CN,China,CNOIM83817,2,6109.10.0040,"T-shirts, cotton, men's",3671,DOZ,147983.67,16.5,24417.31,9903.88.03,36995.92,9903.01.25,29596.73,512.62,184.98,91707.56,No,,Statement,01 - Consumption
59561823201,BQRS92768937895,Pacific Coast Apparel,PCA,2025-03-06,2025-03-09,2025-03-21,1701 (Charleston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU3495094,DWNA9222311,CN,China,CNOIM83817,3,6110.20.2079,"Cotton pullovers, knitted",4678,DOZ,107097.92,16.5,17671.16,,0.0,9903.01.25,21419.58,370.99,133.87,39595.6,No,,Daily,01 - Consumption
59561823201,BQRS92768937895,Pacific Coast Apparel,PCA,2025-03-06,2025-03-09,2025-03-21,1701 (Charleston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU3495094,DWNA9222311,CN,China,CNOIM83817,4,6104.63.2006,"Women's trousers, synthetic, knitted",2917,DOZ,2885.32,28.2,813.66,9903.88.03,721.33,9903.01.25,577.06,31.67,3.61,2147.33,No,,Statement,06 - FTZ
59561823222,BQRS81862852500,Pacific Coast Apparel,PCA,2025-03-18,2025-03-18,2025-03-25,2704 (Los Angeles),BDCGP (Chittagong),Ocean,MAERSK LINE,MSKU9987580,ENYT7806764,BD,Bangladesh,BDIPV25600,1,6205.20.2065,"Men's shirts, cotton",663,DOZ,63310.99,19.7,12472.27,,0.0,9903.02.37,23425.07,219.31,79.14,36195.79,No,,Daily,01 - Consumption
59561823222,BQRS81862852500,Pacific Coast Apparel,PCA,2025-03-18,2025-03-18,2025-03-25,2704 (Los Angeles),BDCGP (Chittagong),Ocean,MAERSK LINE,MSKU9987580,ENYT7806764,BD,Bangladesh,BDIPV25600,2,4202.22.8050,"Handbags, outer surface textile",1784,NMB,99269.06,17.6,17471.35,,0.0,9903.02.37,36729.55,343.87,124.09,54668.86,No,,Daily,01 - Consumption
59561823222,BQRS81862852500,Pacific Coast Apparel,PCA,2025-03-18,2025-03-18,2025-03-25,2704 (Los Angeles),BDCGP (Chittagong),Ocean,MAERSK LINE,MSKU9987580,ENYT7806764,BD,Bangladesh,BDIPV25600,3,6205.20.2065,"Men's shirts, cotton",4422,DOZ,13325.99,19.7,2625.22,,0.0,9903.02.37,4930.62,46.16,16.66,7618.66,No,,Statement,01 - Consumption
59561823222,BQRS81862852500,Pacific Coast Apparel,PCA,2025-03-18,2025-03-18,2025-03-25,2704 (Los Angeles),BDCGP (Chittagong),Ocean,MAERSK LINE,MSKU9987580,ENYT7806764,BD,Bangladesh,BDIPV25600,4,6110.20.2079,"Cotton pullovers, knitted",4209,DOZ,109205.29,16.5,18018.87,,0.0,9903.02.37,40405.96,378.29,136.51,58939.63,No,,Daily,01 - Consumption
59561823250,BQLP92813077517,Meridian Home Furnishings,MHF,2025-01-21,2025-01-21,2025-01-30,5301 (Houston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU6823651,ROIP4736938,CN,China,CNQXM84007,1,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",605,M2,93526.37,4.4,4115.16,9903.88.15,7014.48,,0.0,323.98,116.91,11570.53,No,,Statement,01 - Consumption
59561823250,BQLP92813077517,Meridian Home Furnishings,MHF,2025-01-21,2025-01-21,2025-01-30,5301 (Houston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU6823651,ROIP4736938,CN,China,CNQXM84007,2,7009.92.5000,"Glass mirrors, framed",4110,NMB,126661.59,3.9,4939.8,9903.88.03,31665.4,,0.0,438.76,158.33,37202.29,No,,Statement,01 - Consumption
59561823250,BQLP92813077517,Meridian Home Furnishings,MHF,2025-01-21,2025-01-21,2025-01-30,5301 (Houston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU6823651,ROIP4736938,CN,China,CNQXM84007,3,9405.42.8200,"Luminaires and lighting, LED",671,NMB,64620.45,3.9,2520.2,9903.88.15,4846.53,,0.0,223.85,80.78,7671.36,No,,Daily,06 - FTZ
59561823250,BQLP92813077517,Meridian Home Furnishings,MHF,2025-01-21,2025-01-21,2025-01-30,5301 (Houston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU6823651,ROIP4736938,CN,China,CNQXM84007,4,9404.90.2000,Pillows and cushions,1256,NMB,125371.32,6.0,7522.28,9903.88.03,31342.83,,0.0,434.29,156.71,39456.11,No,,Daily,01 - Consumption
59561823250,BQLP92813077517,Meridian Home Furnishings,MHF,2025-01-21,2025-01-21,2025-01-30,5301 (Houston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU6823651,ROIP4736938,CN,China,CNQXM84007,5,7009.92.5000,"Glass mirrors, framed",254,NMB,51671.78,3.9,2015.2,9903.88.15,3875.38,,0.0,178.99,64.59,6134.16,No,,Daily,01 - Consumption
59561823250,BQLP92813077517,Meridian Home Furnishings,MHF,2025-01-21,2025-01-21,2025-01-30,5301 (Houston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU6823651,ROIP4736938,CN,China,CNQXM84007,6,9405.42.8200,"Luminaires and lighting, LED",3939,NMB,72936.85,3.9,2844.54,9903.88.15,5470.26,,0.0,252.65,91.17,8658.62,No,,Statement,01 - Consumption
59561823274,BQMJ20366445516,Meridian Home Furnishings,MHF,2024-10-15,2024-10-16,2024-10-23,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU8301508,EDIH8855868,CN,China,CNKQC45452,1,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",2846,M2,129644.83,4.4,5704.37,9903.88.03,32411.21,,0.0,449.09,162.06,38726.73,No,,Statement,01 - Consumption
59561823274,BQMJ20366445516,Meridian Home Furnishings,MHF,2024-10-15,2024-10-16,2024-10-23,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU8301508,EDIH8855868,CN,China,CNKQC45452,2,9401.71.0011,Upholstered metal-frame seating,92,NMB,20874.69,0.0,0.0,9903.88.15,1565.6,,0.0,72.31,26.09,1664.0,No,,Daily,01 - Consumption
59561823274,BQMJ20366445516,Meridian Home Furnishings,MHF,2024-10-15,2024-10-16,2024-10-23,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU8301508,EDIH8855868,CN,China,CNKQC45452,3,9403.60.8081,"Wooden furniture, other",3639,NMB,137941.96,0.0,0.0,9903.88.15,10345.65,,0.0,477.83,172.43,10995.91,Yes,FDA Hold,Daily,01 - Consumption
59561823274,BQMJ20366445516,Meridian Home Furnishings,MHF,2024-10-15,2024-10-16,2024-10-23,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU8301508,EDIH8855868,CN,China,CNKQC45452,4,6304.93.0000,"Furnishing articles, of synthetic fibers",4156,KGM,26259.36,9.3,2442.12,9903.88.15,1969.45,,0.0,90.96,32.82,4535.35,No,,Daily,01 - Consumption
59561823290,BQMJ23388225271,Summit Athletic Gear,SAG,2025-02-14,2025-02-15,2025-02-22,5301 (Houston),CNSHA (Shanghai),Ocean,COSCO,MSKU7801480,PURJ2722323,CN,China,CNFOX58288,1,6116.93.8800,"Synthetic fiber gloves, knitted",1296,DOZ/PRS,135896.46,18.6,25276.74,9903.88.15,10192.23,9903.01.25,27179.29,470.75,169.87,63288.88,Yes,CBP Exam,Daily,01 - Consumption
59561823290,BQMJ23388225271,Summit Athletic Gear,SAG,2025-02-14,2025-02-15,2025-02-22,5301 (Houston),CNSHA (Shanghai),Ocean,COSCO,MSKU7801480,PURJ2722323,CN,China,CNFOX58288,2,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",3801,PRS,48282.66,20.0,9656.53,9903.88.15,3621.2,9903.01.25,9656.53,167.25,60.35,23161.86,No,,Statement,01 - Consumption
59561823290,BQMJ23388225271,Summit Athletic Gear,SAG,2025-02-14,2025-02-15,2025-02-22,5301 (Houston),CNSHA (Shanghai),Ocean,COSCO,MSKU7801480,PURJ2722323,CN,China,CNFOX58288,3,4202.92.3031,"Sports bags, outer surface textile",1932,NMB,38041.74,17.6,6695.35,,0.0,9903.01.25,7608.35,131.78,47.55,14483.03,No,,Daily,06 - FTZ
59561823290,BQMJ23388225271,Summit Athletic Gear,SAG,2025-02-14,2025-02-15,2025-02-22,5301 (Houston),CNSHA (Shanghai),Ocean,COSCO,MSKU7801480,PURJ2722323,CN,China,CNFOX58288,4,9506.62.8040,Inflatable balls,3552,NMB,49221.45,0.0,0.0,9903.88.03,12305.36,9903.01.25,9844.29,170.5,61.53,22381.68,No,,Statement,01 - Consumption
59561823290,BQMJ23388225271,Summit Athletic Gear,SAG,2025-02-14,2025-02-15,2025-02-22,5301 (Houston),CNSHA (Shanghai),Ocean,COSCO,MSKU7801480,PURJ2722323,CN,China,CNFOX58288,5,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",110,PRS,63337.38,20.0,12667.48,9903.88.15,4750.3,9903.01.25,12667.48,219.4,79.17,30383.83,No,,Statement,01 - Consumption
59561823334,BQNK63770378333,Summit Athletic Gear,SAG,2024-12-14,2024-12-14,2024-12-24,1001 (New York/Newark),CNSHA (Shanghai),Ocean,ONE,MSKU6826709,NTOW8580069,CN,China,CNALT92580,1,9506.62.8040,Inflatable balls,3803,NMB,108730.32,0.0,0.0,9903.88.03,27182.58,,0.0,376.64,135.91,27695.13,No,,Statement,01 - Consumption
59561823334,BQNK63770378333,Summit Athletic Gear,SAG,2024-12-14,2024-12-14,2024-12-24,1001 (New York/Newark),CNSHA (Shanghai),Ocean,ONE,MSKU6826709,NTOW8580069,CN,China,CNALT92580,2,6211.33.0056,"Men's track suits, man-made fibers",1186,DOZ,113482.01,16.0,18157.12,9903.88.03,28370.5,,0.0,393.1,141.85,47062.57,No,,Daily,01 - Consumption
59561823334,BQNK63770378333,Summit Athletic Gear,SAG,2024-12-14,2024-12-14,2024-12-24,1001 (New York/Newark),CNSHA (Shanghai),Ocean,ONE,MSKU6826709,NTOW8580069,CN,China,CNALT92580,3,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",530,PRS,13111.39,20.0,2622.28,9903.88.03,3277.85,,0.0,45.42,16.39,5961.94,No,,Daily,01 - Consumption
59561823334,BQNK63770378333,Summit Athletic Gear,SAG,2024-12-14,2024-12-14,2024-12-24,1001 (New York/Newark),CNSHA (Shanghai),Ocean,ONE,MSKU6826709,NTOW8580069,CN,China,CNALT92580,4,6116.93.8800,"Synthetic fiber gloves, knitted",2473,DOZ/PRS,115163.14,18.6,21420.34,9903.88.15,8637.24,,0.0,398.93,143.95,30600.46,No,,Daily,06 - FTZ
59561823382,BQRS40450242686,Pacific Coast Apparel,PCA,2025-03-25,2025-03-28,2025-04-05,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU9808268,AVZI9487215,ID,Indonesia,IDEYO19863,1,4202.22.8050,"Handbags, outer surface textile",1239,NMB,98380.17,17.6,17314.91,,0.0,9903.02.32,31481.65,340.79,122.98,49260.33,No,,Daily,01 - Consumption
59561823382,BQRS40450242686,Pacific Coast Apparel,PCA,2025-03-25,2025-03-28,2025-04-05,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU9808268,AVZI9487215,ID,Indonesia,IDEYO19863,2,6205.20.2065,"Men's shirts, cotton",2989,DOZ,126833.15,19.7,24986.13,,0.0,9903.02.32,40586.61,439.35,158.54,66170.63,No,,Daily,06 - FTZ
59561823382,BQRS40450242686,Pacific Coast Apparel,PCA,2025-03-25,2025-03-28,2025-04-05,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU9808268,AVZI9487215,ID,Indonesia,IDEYO19863,3,6204.62.4011,"Women's trousers, cotton",2370,DOZ,50160.2,16.6,8326.59,,0.0,9903.02.32,16051.26,173.75,62.7,24614.3,No,,Daily,06 - FTZ
59561823382,BQRS40450242686,Pacific Coast Apparel,PCA,2025-03-25,2025-03-28,2025-04-05,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU9808268,AVZI9487215,ID,Indonesia,IDEYO19863,4,6109.10.0040,"T-shirts, cotton, men's",1394,DOZ,23402.18,16.5,3861.36,,0.0,9903.02.32,7488.7,81.07,29.25,11460.38,No,,Statement,01 - Consumption
59561823382,BQRS40450242686,Pacific Coast Apparel,PCA,2025-03-25,2025-03-28,2025-04-05,1701 (Charleston),IDTPP (Tanjung Priok),Ocean,MAERSK LINE,MSKU9808268,AVZI9487215,ID,Indonesia,IDEYO19863,5,6205.20.2065,"Men's shirts, cotton",2110,DOZ,101652.78,19.7,20025.6,,0.0,9903.02.32,32528.89,352.13,127.07,53033.69,No,,Statement,06 - FTZ
59561823418,BQRS68965144040,Meridian Home Furnishings,MHF,2024-10-12,2024-10-15,2024-10-22,2809 (Long Beach),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU5412292,IAJW4350091,CN,China,CNNDD59955,1,7009.92.5000,"Glass mirrors, framed",4239,NMB,149989.56,3.9,5849.59,9903.88.15,11249.22,,0.0,519.56,187.49,17805.86,No,,Daily,01 - Consumption
59561823418,BQRS68965144040,Meridian Home Furnishings,MHF,2024-10-12,2024-10-15,2024-10-22,2809 (Long Beach),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU5412292,IAJW4350091,CN,China,CNNDD59955,2,9404.90.2000,Pillows and cushions,4068,NMB,119351.39,6.0,7161.08,,0.0,,0.0,413.43,149.19,7723.7,Yes,Missing Documents,Statement,01 - Consumption
59561823439,BQMJ90258252348,Pacific Coast Apparel,PCA,2024-12-22,2024-12-25,2025-01-02,1701 (Charleston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU3351684,FENP1028039,CN,China,CNRYX78025,1,6110.20.2079,"Cotton pullovers, knitted",4313,DOZ,10754.16,16.5,1774.44,9903.88.03,2688.54,,0.0,37.25,13.44,4513.67,No,,Daily,01 - Consumption
59561823439,BQMJ90258252348,Pacific Coast Apparel,PCA,2024-12-22,2024-12-25,2025-01-02,1701 (Charleston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU3351684,FENP1028039,CN,China,CNRYX78025,2,6109.10.0040,"T-shirts, cotton, men's",3288,DOZ,4337.23,16.5,715.64,9903.88.15,325.29,,0.0,31.67,5.42,1078.02,No,,Daily,01 - Consumption
59561823439,BQMJ90258252348,Pacific Coast Apparel,PCA,2024-12-22,2024-12-25,2025-01-02,1701 (Charleston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU3351684,FENP1028039,CN,China,CNRYX78025,3,6204.62.4011,"Women's trousers, cotton",2238,DOZ,31808.32,16.6,5280.18,9903.88.03,7952.08,,0.0,110.18,39.76,13382.2,No,,Statement,01 - Consumption
59561823439,BQMJ90258252348,Pacific Coast Apparel,PCA,2024-12-22,2024-12-25,2025-01-02,1701 (Charleston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU3351684,FENP1028039,CN,China,CNRYX78025,4,6205.20.2065,"Men's shirts, cotton",4059,DOZ,149040.28,19.7,29360.94,9903.88.03,37260.07,,0.0,516.28,186.3,67323.59,No,,Statement,01 - Consumption
59561823439,BQMJ90258252348,Pacific Coast Apparel,PCA,2024-12-22,2024-12-25,2025-01-02,1701 (Charleston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU3351684,FENP1028039,CN,China,CNRYX78025,5,4202.22.8050,"Handbags, outer surface textile",4821,NMB,11850.49,17.6,2085.69,9903.88.03,2962.62,,0.0,41.05,14.81,5104.17,No,,Statement,01 - Consumption
59561823439,BQMJ90258252348,Pacific Coast Apparel,PCA,2024-12-22,2024-12-25,2025-01-02,1701 (Charleston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU3351684,FENP1028039,CN,China,CNRYX78025,6,4202.22.8050,"Handbags, outer surface textile",1981,NMB,7475.24,17.6,1315.64,9903.88.15,560.64,,0.0,31.67,9.34,1917.29,No,,Daily,01 - Consumption
59561823439,BQMJ90258252348,Pacific Coast Apparel,PCA,2024-12-22,2024-12-25,2025-01-02,1701 (Charleston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU3351684,FENP1028039,CN,China,CNRYX78025,7,6205.20.2065,"Men's shirts, cotton",4209,DOZ,107537.52,19.7,21184.89,9903.88.03,26884.38,,0.0,372.51,134.42,48576.2,No,,Statement,01 - Consumption
59561823450,BQMJ23865862808,Summit Athletic Gear,SAG,2025-01-27,2025-01-29,2025-02-08,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,COSCO,MSKU6986195,QLKF3200252,ID,Indonesia,IDRCB79183,1,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",2536,PRS,27071.2,20.0,5414.24,,0.0,,0.0,93.77,33.84,5541.85,No,,Statement,06 - FTZ
59561823450,BQMJ23865862808,Summit Athletic Gear,SAG,2025-01-27,2025-01-29,2025-02-08,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,COSCO,MSKU6986195,QLKF3200252,ID,Indonesia,IDRCB79183,2,4202.92.3031,"Sports bags, outer surface textile",4318,NMB,81894.34,17.6,14413.4,,0.0,,0.0,283.68,102.37,14799.45,No,,Statement,01 - Consumption
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,1,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",3775,PRS,90493.96,20.0,18098.79,,0.0,,0.0,313.47,113.12,18525.38,No,,Daily,01 - Consumption
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,2,6116.93.8800,"Synthetic fiber gloves, knitted",3261,DOZ/PRS,130182.46,18.6,24213.94,,0.0,,0.0,450.95,162.73,24827.62,No,,Statement,01 - Consumption
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,3,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",1773,PRS,99544.41,20.0,19908.88,,0.0,,0.0,344.82,124.43,20378.13,No,,Statement,01 - Consumption
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,4,9506.62.8040,Inflatable balls,4597,NMB,133204.68,0.0,0.0,,0.0,,0.0,461.42,166.51,627.93,No,,Daily,01 - Consumption
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,5,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",2281,PRS,58530.98,20.0,11706.2,,0.0,,0.0,202.75,73.16,11982.11,No,,Statement,06 - FTZ
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,6,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",3822,PRS,74552.0,20.0,14910.4,,0.0,,0.0,258.25,93.19,15261.84,No,,Statement,01 - Consumption
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,7,6505.00.8015,Knitted caps/hats,2322,DOZ,54986.99,20.7,11382.31,,0.0,,0.0,190.47,68.73,11641.51,No,,Statement,06 - FTZ
59561823452,BQLP62039320825,Summit Athletic Gear,SAG,2024-10-04,2024-10-07,2024-10-15,5301 (Houston),IDTPP (Tanjung Priok),Ocean,EVERGREEN,MSKU8608933,EKOO1162470,ID,Indonesia,IDOFY12438,8,6505.00.8015,Knitted caps/hats,1686,DOZ,103639.17,20.7,21453.31,,0.0,,0.0,359.01,129.55,21941.87,No,,Daily,01 - Consumption
59561823478,BQNK28988964989,Meridian Home Furnishings,MHF,2025-01-01,2025-01-01,2025-01-08,5301 (Houston),TWKHH (Kaohsiung),Ocean,MAERSK LINE,MSKU6239678,VOJD5097894,TW,Taiwan,TWAXR54292,1,9403.60.8081,"Wooden furniture, other",1038,NMB,4883.07,0.0,0.0,,0.0,,0.0,31.67,6.1,37.77,No,,Statement,01 - Consumption
59561823478,BQNK28988964989,Meridian Home Furnishings,MHF,2025-01-01,2025-01-01,2025-01-08,5301 (Houston),TWKHH (Kaohsiung),Ocean,MAERSK LINE,MSKU6239678,VOJD5097894,TW,Taiwan,TWAXR54292,2,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",4814,M2,125318.35,4.4,5514.01,,0.0,,0.0,434.1,156.65,6104.76,No,,Statement,01 - Consumption
59561823515,BQRS54731539743,Meridian Home Furnishings,MHF,2024-10-23,2024-10-24,2024-11-02,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,HAPAG-LLOYD,MSKU1836977,FJRN7071733,VN,Vietnam,VNMFP87076,1,7009.92.5000,"Glass mirrors, framed",169,NMB,105534.34,3.9,4115.84,,0.0,,0.0,365.57,131.92,4613.33,Yes,Value Inquiry,Daily,01 - Consumption
59561823515,BQRS54731539743,Meridian Home Furnishings,MHF,2024-10-23,2024-10-24,2024-11-02,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,HAPAG-LLOYD,MSKU1836977,FJRN7071733,VN,Vietnam,VNMFP87076,2,6304.93.0000,"Furnishing articles, of synthetic fibers",1170,KGM,102408.86,9.3,9524.02,,0.0,,0.0,354.74,128.01,10006.77,No,,Statement,01 - Consumption
59561823515,BQRS54731539743,Meridian Home Furnishings,MHF,2024-10-23,2024-10-24,2024-11-02,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,HAPAG-LLOYD,MSKU1836977,FJRN7071733,VN,Vietnam,VNMFP87076,3,9404.90.2000,Pillows and cushions,2550,NMB,64863.43,6.0,3891.81,,0.0,,0.0,224.69,81.08,4197.58,No,,Statement,01 - Consumption
59561823532,BQLP80268904903,Pacific Coast Apparel,PCA,2024-10-04,2024-10-05,2024-10-16,5301 (Houston),CNSHA (Shanghai),Ocean,EVERGREEN,MSKU5824696,QBNT1356625,CN,China,CNDEC55620,1,6104.63.2006,"Women's trousers, synthetic, knitted",4495,DOZ,139732.06,28.2,39404.44,,0.0,,0.0,484.03,174.67,40063.14,No,,Statement,06 - FTZ
